Unique ID,feature_name,Honorees,City,County,State,Side,Latitude,Longitude,Symbol Type,Symbol Type Other,Sponsors,Year Dedicated,Year Removed,Tracking Status,Private Property,Symbol Location,Removal Date
5433,Maury Street,,Montgomery,Montgomery,AL,Not Applicable,32.360514,-86.30358,Roadway,,,,,Live,0,,
5412,Arkansas State Flag,,Little Rock,Pulaski,AR,Not Applicable,34.74668,-92.28891,Other,Flag,,,,Live,0,,
5427,Bragg Street,,Montgomery,Montgomery,AL,Not Applicable,32.363915,-86.323864,Roadway,,,,,Live,0,,
5424,Confederate Monument,,Ardmore,Carter,OK,Not Applicable,34.1458,-97.13585,Monument,,,2013,,Live,0,,
5435,Perryville Flag,,Perryville,Boyle,KY,Not Applicable,37.650475,-84.950139,Other,Flag,,,,Live,0,,
5439,Buckner Street,,Perryville,Boyle,KY,Not Applicable,37.650297,-84.946959,Roadway,,,,,Live,0,,
5441,Smith Street,,Perryville,Boyle,KY,Not Applicable,37.65026,-84.951034,Roadway,,,,,Live,0,,
5434,Confederate Memorial Bricks,,Georgetown,Williamson,TX,Not Applicable,30.637253,-97.677199,Other,,,,,Live,0,Courthouse grounds,
5540,Confederate Soldier Monument,,Cornelius,Mecklenburg,NC,Not Applicable,35.477222,-80.854844,Monument,,,,,Live,0,,
5386,Charge of the New Market Cadets,,Lexington,Lexington City,VA,Not Applicable,37.78992,-79.4357,Other,Military,,1914,,Live,0,Military,
5385,Battle of the CSS Virginia and the USS Monitor,,Lexington,Lexington City,VA,Not Applicable,37.789091,-79.438697,Other,Military,,1910,,Live,0,Military,
5393,"The Citadel War Memorial ""War Between the States""",,Charleston,Charleston,SC,Not Applicable,32.798047,-79.959255,Monument,,,2017,,Live,0,Military,
5390,Official VMI Crest,,Lexington,Lexington City,VA,Not Applicable,37.790677,-79.437072,Other,Military,,1966,,Live,0,Military,
5355,Little Sorrel Grave Marker,,Lexington,Lexington City,VA,Not Applicable,37.790613,-79.438168,Other,Other,Virginia Division United Daughters of the Confederacy,1997,,Live,0,Military,
5362,War Between the States Plaque,,Charleston,Charleston,SC,Not Applicable,32.7978,-79.959115,Other,Military,,,,Live,0,Military,
5353,"Virginia Historical Marker, Crozet Hall",,Lexington,Lexington City,VA,Not Applicable,37.789921,-79.433932,Other,Military,,1989,,Live,0,Military,
5366,Star of the West Monument,,Charleston,Charleston,SC,Not Applicable,32.796339,-79.959739,Monument,,,1961,,Live,0,Military,
5357,Tredegar Cannon,,Lexington,Lexington City,VA,Not Applicable,37.790318,-79.435258,Other,Military,,,,Live,0,Military,
5354,Cadet Battery,,Lexington,Lexington City,VA,Not Applicable,37.79051,-79.43582,Other,Military,,,,Live,0,Military,
5381,The Battle of Tulifinny Mural,,Charleston,Charleston,SC,Not Applicable,32.797139,-79.958895,Other,Military,,1961,,Live,0,Military,
5363,Tablet Dedicated to Citadel Cadets,,Charleston,Charleston,SC,Not Applicable,32.79588,-79.95975,Other,Military,,1890,,Live,0,Military,
5380,The Cadet Company Mural,,Charleston,Charleston,SC,Not Applicable,32.796945,-79.958702,Other,Military,,1960,,Live,0,Military,
5365,Confederate Naval Flag,,Charleston,Charleston,SC,Not Applicable,32.797886,-79.958966,Other,Military,,1939,,Live,0,Military,
5379,Star of the West Mural,,Charleston,Charleston,SC,Not Applicable,32.796999,-79.958627,Other,Military,,1960,,Live,0,Military,
5413,Georgia State Flag,,Atlanta,Fulton,GA,Not Applicable,33.749,-84.3881,Other,Flag,,,,Live,0,,
5417,Confederate Monument,,Danbury,Ottawa,OH,Not Applicable,41.50117,-82.73007,Monument,,Robert Patton Chapter United Daughters of the Confederacy,1910,,Live,0,,
5510,Collierville Confederate Monument,,Collierville,Shelby,TN,Not Applicable,35.042598,-89.665465,Monument,,United Daughters of the Confederacy,,,Live,0,,
5399,Confederate Benches,,Fort Payne,DeKalb,AL,Not Applicable,34.444051,-85.71955,Other,Other,,,,Live,0,,
5402,Confederate Obelisk,,Atlanta,Fulton,GA,Not Applicable,33.748019,-84.372083,Monument,,,1874,,Live,0,,
5407,Confederate Memorial Fence,,Key West,Monroe,FL,Not Applicable,24.55857,-81.80663,Other,Other,,1866,,Live,0,,
5340,Virginia Mourning Her Dead,,Lexington,Lexington City,VA,Not Applicable,37.79058,-79.43596,Monument,,,1903,,Live,0,Military,
5352,"Virginia Historical Marker, Limits Gate",,Lexington,Lexington City,VA,Not Applicable,37.788708,-79.440104,Other,Military,,2017,,Live,0,Military,
5472,Lee High School,,Marianna,Lee,AR,Not Applicable,34.783761,-90.78019,School,,,,,Live,0,,
5356,Cadets to Harpers Ferry,,Lexington,Lexington City,VA,Not Applicable,37.7898,-79.43493,Other,Military,,1952,,Live,0,Military,
5324,Portico of Confederate States,,Dallas,,TX,Not Applicable,32.78232143,-96.76305207,Other,Other,,1936,,Live,0,,
5325,The Confederacy,,Dallas,Dallas,TX,Not Applicable,32.7815042,-96.7632483,Monument,,,1936,,Live,0,,
5326,The Great Seal of Texas,,Dallas,,TX,Not Applicable,32.78080964,-96.76096305,Other,Seal,,1936,,Live,0,,
5327,The Gulf Cloud,,Dallas,,TX,Not Applicable,32.780722,-96.765389,Monument,,,1916,,Live,0,,
5328,Bronze Lantern,,Dallas,Dallas,TX,Not Applicable,32.78069689,-96.76081285,Other,Other,,1936,,Live,0,,
5311,City of Pelham,,Pelham,Shelby County,AL,South,33.28621437,-86.81192184,County/Municipality,,,,,Live,0,,
1994,Brigadier General Albert Pike Statue,Albert Pike,Washington,Washington,DC,North,38.8946,-77.0157,Monument,,Scottish Rite Freemasons,1901,2020,Live (statue removed; pedestal remains),0,,6/20/2020 12:00
202,Florida Confederate Soldiers Memorial,No specific honoree,Jacksonville,Duval,FL,South,30.3294,-81.659417,Monument,,Charles C. Hemming,1898,2020,Live (statue removed; pedestal remains),0,,6/9/2020 12:00
573,Confederate Women of Maryland,No specific honoree,Baltimore,Baltimore City,MD,Border,39.333315,-76.618371,Monument,,United Daughters of the Confederacy; United Confederate Veterans; State of Maryland,1917,2017,Live (statue removed; pedestal remains),0,,8/16/2017 0:00
1407,Matthew Fontaine Maury Monument,Matthew Fontaine Maury,Richmond,Richmond City,VA,South,37.562772,-77.474976,Monument,,United Daughters of the Confederacy; Matthew Fontaine Maury Association; City of Richmond,1929,2020,Live (statue removed; pedestal remains),0,,7/2/2020 12:00
575,Jackson and Lee Monument,Robert E. Lee,Baltimore,Baltimore City,MD,Border,39.32431,-76.61983,Monument,,J. Henry Ferguson,1948,2017,Live (statue removed; pedestal remains),0,,9/12/2017 14:00
575,Jackson and Lee Monument,"Thomas Jonathan ""Stonewall"" Jackson",Baltimore,Baltimore City,MD,Border,39.32431,-76.61983,Monument,,J. Henry Ferguson,1948,2017,Live (statue removed; pedestal remains),0,,9/12/2017 14:00
1402,Jefferson Davis Monument,Jefferson Davis,Richmond,Richmond City,VA,South,37.558333,-77.46765,Monument,,United Daughters of the Confederacy; United Confederate Veterans,1907,2020,Live (statue removed; pedestal remains),0,,6/10/2020 12:00
1406,Williams Carter Wickham Monument,Williams Carter Wickham,Richmond,Richmond City,VA,South,37.547212,-77.450941,Monument,,Unknown,1891,2020,Live (statue removed; pedestal remains),0,,6/7/2020 12:00
1958,Stonewall Jackson Monument II,"Thomas Jonathan ""Stonewall"" Jackson",Richmond,Richmond City,VA,South,37.560534,-77.471318,Monument,,Unknown,1919,2020,Live (statue removed; pedestal remains),0,,7/1/2020 12:00
1405,Confederate Soldiers and Sailors Monument,No specific honoree,Richmond,Richmond City,VA,South,37.526835,-77.417693,Monument,,Confederate Soldiers and Sailors Monument Association,1894,2020,Live (statue removed; pedestal remains),0,,7/8/2020 12:00
1401,J.E.B. Stuart Monument,"James Ewell Brown ""Jeb"" Stuart",Richmond,Richmond City,VA,South,37.552453,-77.457769,Monument,,Unknown,1907,2020,Live (statue removed; pedestal remains),0,,7/7/2020 12:00
1410,Princess Anne County Confederate Heroes,No specific honoree,Virginia Beach,Virginia Beach City,VA,South,36.751289,-76.054288,Monument,,Confederate veterans,1905,2020,Live (statue removed; pedestal remains),0,,7/25/2020 12:00
1964,Robert E. Lee Monument,Robert E. Lee,Roanoke,Roanoke City,VA,South,37.270507,-79.945225,Monument,,United Daughters of the Confederacy,1960,,Live (statue removed; pedestal remains),0,,
5106,Joseph Bryan Confederate Monument,Joseph Bryan,Richmond,Richmond City,VA,Not Applicable,37.547311,-77.450316,Monument,,Unknown,1911,2020,Live (statue removed; pedestal remains),0,,7/9/2020 12:00
829,Monument to 60th Regiment North Carolina Volunteers,No specific honoree,Asheville,Buncombe,NC,South,35.59626,-82.54877,Monument,,United Daughters of the Confederacy,1905,2020,Live (statue removed; pedestal remains),0,Courthouse grounds,7/14/2020 12:00
833,Confederate Soldiers Monument,No specific honoree,Clinton,Sampson,NC,South,34.997817,-78.32375,Monument,,United Daughters of the Confederacy,1916,2020,Live (statue removed; pedestal remains),0,Courthouse grounds,7/12/2020 12:00
1218,John H. Reagan Statue,John Henninger Reagan,Austin,Travis,TX,South,30.284342,-97.739592,Monument,,George Littlefield,1932,2017,Live (statue removed; pedestal remains),0,College,8/21/2017 0:00
1216,Robert E. Lee Statue,Robert E. Lee,Austin,Travis,TX,South,30.284486,-97.739581,Monument,,George Littlefield,1932,2017,Live (statue removed; pedestal remains),0,College,8/21/2017 0:00
1814,Zebulon Vance Obelisk,Zebulon Baird Vance,Asheville,Buncombe,NC,South,35.595074,-82.551447,Monument,,Vance Monument Association,1897,2021,Live (statue removed; pedestal remains),0,,5/30/2021 12:00
1367,Stonewall Jackson Statue,"Thomas Jonathan ""Stonewall"" Jackson",Charlottesville,Albemarle,VA,South,38.031958,-78.478062,Monument,,Paul Goodloe McIntire,1921,2021,Live (statue removed; pedestal remains),0,,7/10/2021 12:00
1373,Virginia Defenders of State Sovereignty Confederate Soldier,No specific honoree,Farmville,Prince Edward,VA,South,37.301768,-78.395421,Monument,,United Daughters of the Confederacy; Confederate veterans,1900,2020,Live (statue removed; pedestal remains),0,,6/18/2020 12:00
1371,Robert Edward Lee Sculpture,Robert E. Lee,Charlottesville,Albemarle,VA,South,38.031854,-78.480533,Monument,,Paul Goodloe McIntire,1924,2021,Live (statue removed; pedestal remains),0,,7/10/2021 12:00
1217,Albert Sidney Johnston Statue,Albert Sidney Johnston,Austin,Travis,TX,South,30.2847,-97.739767,Monument,,George Littlefield,1932,2017,Live (statue removed; pedestal remains),0,College,8/21/2017 0:00
591,Confederate Monument,No specific honoree,Cape Girardeau,Cape Girardeau,MO,Border,37.304985,-89.520074,Monument,,United Daughters of the Confederacy,1931,2020,Live (statue removed; pedestal remains),0,Courthouse grounds,8/20/2020 12:00
809,Confederate Soldiers Monument,No specific honoree,Oxford,Granville,NC,South,36.309667,-78.587944,Monument,,United Daughters of the Confederacy,1909,2020,Live (statue removed; pedestal remains),0,,6/24/2020 12:00
866,North Carolina Women of the Confederacy Monument,No specific honoree,Raleigh,Wake,NC,South,35.77978,-78.639681,Monument,,Colonel Ashley Horne,1914,2020,Live (statue removed; pedestal remains),0,Government Office Grounds,6/20/2020 12:00
867,Henry Lawson Wyatt Monument,Henry Lawson Wyatt,Raleigh,Wake,NC,South,35.780675,-78.639598,Monument,,United Daughters of the Confederacy,1912,2020,Live (statue removed; pedestal remains),0,Government Office Grounds,6/21/2020 12:00
858,Confederate Soldiers Monument,No specific honoree,Wadesboro,Anson,NC,South,34.96688,-80.07652,Monument,,United Daughters of the Confederacy,1906,2020,Live (statue removed; pedestal remains),0,Courthouse grounds,7/8/2020 12:00
45,Confederate Soldiers and Sailors Monument,No specific honoree,Birmingham,Jefferson,AL,South,33.520755,-86.809902,Monument,,United Daughters of the Confederacy,1905,2020,Live (statue removed; pedestal remains),0,,6/2/2020 12:00
574,Confederate Soldiers and Sailors Monument (Spirit of the Confederacy),No specific honoree,Baltimore,Baltimore City,MD,Border,39.308783,-76.622455,Monument,,United Daughters of the Confederacy,1903,2017,Live (statue removed; pedestal remains),0,,8/16/2017 0:00
62,Robert E. Lee Statue,Robert E. Lee,Montgomery,Montgomery,AL,South,32.378517,-86.27225,Monument,,Unknown,1908,2020,Live (statue removed; pedestal remains),0,,6/2/2020 12:00
5025,Edmund Kirby Smith Statue,Edmund Kirby Smith,Washington,Washington,DC,North,38.88985,-77.009513,Monument,,State of Florida,1922,2022,Pending,0,,2/1/2022 12:00
1280,Jeb Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Purcellville,Loudoun,VA,South,39.054594,-77.747875,Roadway,,Unknown,1962,2021,Pending,0,,11/4/2021 12:00
5084,Sidney Lanier High School (rename pending),Sidney Lanier,Montgomery,Montgomery,AL,Not Applicable,32.355663,-86.309093,School,,Unknown,1910,,Pending,0,,
5782,"Longstreet Road (Pending Rename ""Long Street"")",James Longstreet,Fort Bragg,Cumberland,NC,Not Applicable,35.14492,-79.03013,Roadway,,,,2022,Pending,0,Military,1/19/2022 12:00
5755,Fort Johnston Road,Joseph Eggleston Johnston,Leesburg,Loudoun County,VA,Not Applicable,39.130037,-77.585959,Roadway,,,,2021,Pending,0,,11/4/2021 12:00
5706,Stonewall Jackson Stained Glass Window,"Thomas Jonathan ""Stonewall"" Jackson",Pittsburgh,Allegheny,PA,Not Applicable,40.46105,-79.92529,Other,Other,,1935,,Pending,0,Private Land,
5517,Lusher Charter School,Robert Mills Lusher,New Orleans,Orleans Parish,LA,Not Applicable,29.94482,-90.12276,School,,,1910,,Pending,0,,
5391,Quote in Jackson Arch,"Thomas Jonathan ""Stonewall"" Jackson",Lexington,Lexington City,VA,Not Applicable,37.790778,-79.435361,Other,Military,,1955,2021,Pending,0,Military,5/1/2021 12:00
5392,Jackson Arch (Rename pending),"Thomas Jonathan ""Stonewall"" Jackson",Lexington,Lexington City,VA,Not Applicable,37.79064,-79.43571,Other,Military,,1896,2021,Pending,0,Military,5/1/2021 12:00
5341,Jackson Memorial Hall (Rename pending),"Thomas Jonathan ""Stonewall"" Jackson",Lexington,Lexington City,VA,Not Applicable,37.79002,-79.43576,Building,,,1916,2021,Pending,0,Military,5/7/2021 12:00
1005,Lee Central High School (rename pending),Robert E. Lee,Bishopville,Lee,SC,South,34.180224,-80.212592,School,,Unknown,,,Pending,0,,
1007,Lee Central Middle School (rename pending),Robert E. Lee,Bishopville,Lee,SC,South,34.18248,-80.213716,School,,Unknown,,,Pending,0,,
1869,Talbot Boys Monument,No specific honoree,Easton,Talbot,MD,Border,38.774897,-76.077266,Monument,,United Confederate Veterans,1916,,Pending,0,Courthouse grounds,
513,"Robert E. Lee Boulevard (pending rename ""Allen Toussaint"")",Robert E. Lee,New Orleans,Orleans,LA,South,30.020773,-90.080257,Roadway,,Unknown,,2022,Pending,0,,2/1/2022 12:00
103,Jefferson Davis High School (rename pending),Jefferson Davis,Montgomery,Montgomery,AL,South,32.343234,-86.262223,School,,Unknown,1968,,Pending,0,,
102,Robert E. Lee High School (rename pending),Robert E. Lee,Montgomery,Montgomery,AL,South,32.378512,-86.272053,School,,Unknown,1955,,Pending,0,,
5295,Jefferson Davis Memorial Park (rename pending),Jefferson Davis,Hampton,Hampton City,VA,Not Applicable,37.00259982,-76.31009328,Other,Park,Unknown,1956,,Pending,0,,
5253,Lee Street Elementary School (rename pending),Robert E. Lee,Jonesboro,Clayton,GA,,33.52469604,-84.35644205,School,,Clayton County Public Schools,,,Pending,0,,
5264,West Lee Elementary School (rename pending),Robert E. Lee,Rembert,Lee,SC,,34.15431336,-80.42504627,School,,Unknown,,,Pending,0,,
5265,Lower Lee Elementary School (rename pending),Robert E. Lee,Mayesville,Lee,SC,,34.08346834,-80.22552177,School,,Unknown,,,Pending,0,,
5224,"Zebulon Avenue (pending rename ""Yellowstone Drive"")",Zebulon Baird Vance,Charlotte,Mecklenburg,NC,,35.24947255,-80.86828645,Roadway,,Unknown,,2022,Pending,0,,3/21/2022 12:00
5221,"Jackson Avenue (pending rename ""Cross Trail Drive"")","Thomas Jonathan ""Stonewall"" Jackson",Charlotte,Mecklenburg,NC,,35.22228502,-80.82551307,Roadway,,Unknown,,2022,Pending,0,,1/21/2022 12:00
5777,King George County Confederate Monument,,King George,King George,VA,Not Applicable,38.26629,-77.17988,Monument,,,1869,2021,Pending,0,Courthouse grounds,12/13/2021 12:00
5444,Pensacola Police Department Logo (Pending Rebrand),,Pensacola,Escambia,FL,Not Applicable,30.42099,-87.21326,Other,Seal,,,2021,Pending,0,,9/23/2021 10:49
2169,Confederate Soldiers Monument,No specific honoree,Dardenne Prairie,St. Charles,MO,Border,38.7735,-90.768789,Monument,,Unknown,,,Reconciliation,0,,
5066,Jefferson Davis Arch,Jefferson Davis,Hampton,Hampton City,VA,Not Applicable,37.00257021,-76.30667729,Monument,,United Daughters of the Confederacy,1956,2019,Relocated,0,,6/13/2019 12:00
5067,Civil War Plaque 1,No specific honoree,Martha's Vineyard,Dukes,MA,Not Applicable,41.45709,-70.55618,Other,Plaque,Unknown,,2019,Relocated,0,,5/15/2019 12:00
5068,Civil War Plaque 2,No specific honoree,Martha's Vineyard,Dukes,MA,Not Applicable,41.45709,-70.55618,Other,Plaque,Unknown,,2019,Relocated,0,,5/15/2019 12:00
1983,Gen. William Loring Monument,William Loring,St. Augustine,St. Johns,FL,South,29.892417,-81.313817,Monument,,United Daughters of the Confederacy,1920,2020,Relocated,0,,8/24/2020 12:00
218,Johnny Reb Monument,No specific honoree,Ocala,Marion,FL,South,29.188198,-82.139383,Monument,,United Daughters of the Confederacy,1908,2017,Relocated,0,Courthouse grounds,12/6/2017 12:00
207,Confederate Memorial,No specific honoree,Orlando,Orange,FL,South,28.544225,-81.373122,Monument,,United Daughters of the Confederacy,1911,2017,Relocated,0,,6/20/2017 0:00
204,Confederate Monument,No specific honoree,Lakeland,Polk,FL,South,28.044617,-81.9556,Monument,,United Daughters of the Confederacy,1910,2019,Relocated,0,,4/1/2019 0:00
199,Confederate Veterans,No specific honoree,Daytona Beach,Volusia,FL,South,29.213483,-81.0196,Monument,,Sons of Confederate Veterans,1961,2017,Relocated,0,,8/18/2017 12:12
1461,Confederate Monument,No specific honoree,Windsor,Isle of Wight,VA,South,36.907967,-76.708183,Monument,,United Daughters of the Confederacy,1905,2021,Relocated,0,Courthouse grounds,5/9/2021 12:00
1422,Confederate Monument,No specific honoree,Charlottesville,Albemarle,VA,South,38.031462,-78.477678,Monument,,United Daughters of the Confederacy; city of Charlottesville; Albemarle County,1909,2020,Relocated,0,Courthouse grounds,9/12/2020 12:00
140,Pine Bluff Confederate Monument,No specific honoree,Pine Bluff,Jefferson,AR,South,34.229484,-92.00334,Monument,,United Daughters of the Confederacy,1910,2020,Relocated,0,,6/28/2020 12:00
2192,Jefferson Davis Highway Marker,Jefferson Davis,Gold Canyon,Pinal,AZ,Not Applicable,33.3356,-111.4405,Monument,,United Daughters of the Confederacy,1943,2020,Relocated,0,,7/23/2020 12:00
166,Confederate Troops Memorial,No specific honoree,Phoenix,Maricopa,AZ,Not Applicable,33.448171,-112.094537,Monument,,United Daughters of the Confederacy,1961,2020,Relocated,0,,7/23/2020 12:00
5181,Dahlgren Howitzer I,No specific honoree,Fairfax,Fairfax,VA,South,38.846184,-77.306866,Other,Marker,Unknown,1910,2020,Relocated,0,Courthouse grounds,11/6/2020 12:00
5182,Dahlgren Howitzer II,No specific honoree,Fairfax,Fairfax,VA,South,38.846184,-77.306866,Other,Marker,Unknown,1910,2020,Relocated,0,Courthouse grounds,11/6/2020 12:00
5180,First Confederate Officer Killed Memorial Marker,John Quincy Marr,Fairfax,Fairfax,VA,South,38.846184,-77.306866,Other,Marker,Unknown,1910,2020,Relocated,0,Courthouse grounds,11/6/2020 12:00
5129,Last Confederate Bivouac Monument II,No specific honoree,McConnellsburg,Fulton,PA,,39.55229,-78.0382,Other,Marker,Pennsylvania Historical and Museum Commission,1947,2020,Relocated,0,,9/1/2020 12:00
5130,Confederate Dead,No specific honoree,McConnellsburg,Fulton,PA,,39. 55442,-77.59025,Other,Marker,Pennsylvania Historical and Museum Commission; United Daughters of the Confederacy,1947,2020,Relocated,0,,9/1/2020 12:00
5173,Confederate Memorial,No specific honoree,Wilmington,New Hanover,NC,,34.23439,-77.94592,Monument,,Unknown,1924,2020,Relocated,0,,8/15/2020 12:00
1816,Clarke County Confederate Monument,No specific honoree,Athens,Clarke,GA,South,33.957662,-83.375485,Monument,,Athens Ladies Memorial Association,1872,2020,Relocated,0,,8/12/2020 12:00
1903,Spirit of The Confederacy,No specific honoree,Houston,Harris,TX,South,29.760267,-95.3726,Monument,,United Daughters of the Confederacy,1908,2020,Relocated,0,,6/17/2020 12:00
789,Confederate Soldiers Monument,No specific honoree,Fayetteville,Cumberland,NC,South,35.05861,-78.90408,Monument,,Women of Cumberland County; Ladies Monument Association,1902,2020,Relocated,0,,6/29/2020 12:00
799,Confederate Soldiers Monument,No specific honoree,Kinston,Lenoir,NC,South,35.244,-77.58474,Monument,,United Daughters of the Confederacy,1924,2020,Relocated,0,,7/2/2020 12:00
1821,Jefferson Davis Statue,Jefferson Davis,Austin,Travis,TX,South,30.285117,-97.739717,Monument,,George Littlefield,1926,2016,Relocated,0,College,9/23/2016 0:00
1164,General Robert E. Lee and Confederate Soldier Statue,Robert E. Lee,Dallas,Dallas,TX,South,32.808449,-96.804381,Monument,,Unknown,1936,2017,Relocated,0,,9/14/2017 0:00
781,Silent Sam Confederate Soldiers Monument,No specific honoree,Chapel Hill,"Durham‎, ‎Orange",NC,South,35.913617,-79.052117,Monument,,United Daughters of the Confederacy,1913,2018,Relocated,0,College,11/20/2018 14:00
3035,Confederate Soldiers Monument,No specific honoree,Charlotte,Mecklenburg,NC,South,35.222031,-80.83805,Monument,,The Confederate Memorial Association of Charlotte,1977,2015,Relocated,0,,11/24/2015 0:00
1847,Confederate Memorabilia (miscellaneous),No specific honoree,Chatham,Pittsylvania,VA,South,36.826414,-79.398306,Other,Other,Heritage Preservation Association,,2015,Relocated,0,Courthouse grounds,9/8/2015 0:00
1374,Confederate Monument,No specific honoree,Franklin,Franklin City,VA,South,36.681132,-76.935677,Monument,,United Daughters of the Confederacy,1911,2021,Relocated,0,,8/1/2021 12:00
1871,Captain John Quincy Marr Monument,John Quincy Marr,Fairfax,Fairfax,VA,South,38.846184,-77.306866,Monument,,Unknown,1904,2020,Relocated,0,Courthouse grounds,11/6/2020 12:00
1419,Confederate Monument,No specific honoree,Bowling Green,Caroline,VA,South,38.0509,-77.347617,Monument,,Unknown,1906,2020,Relocated,0,Courthouse grounds,10/26/2020 12:00
1890,Confederate War Monument,No specific honoree,Greenville,Greenville,SC,South,34.853423,-82.397777,Monument,,Ladies' Memorial Association of Greenville,1891,1923,Relocated,0,,4/1/1923 0:00
895,Last Confederate Bivouac Monument I,No specific honoree,McConnellsburg,Fulton,PA,North,39.920617,-78.006317,Monument,,Pennsylvania Historical and Museum Commission; Fulton County Historical Society,1930,2020,Relocated,0,,9/1/2020 12:00
1048,Nathan Bedford Forrest Monument,Nathan Bedford Forrest,Memphis,Shelby,TN,South,35.139199,-90.034838,Monument,,United Daughters of the Confederacy,1904,2017,Relocated,0,,12/20/2017 0:00
688,Confederate Monument,No specific honoree,University,Lafayette,MS,South,34.365235,-89.534241,Monument,,United Daughters of the Confederacy,1906,,Relocated,0,College,
1081,Nathan Bedford Forrest Bust,Nathan Bedford Forrest,Nashville,Davidson,TN,South,36.165619,-86.784173,Monument,,Unknown,1978,2021,Relocated,0,Government Office Grounds,7/23/2021 12:00
695,Lowndes County Confederate Monument,No specific honoree,Columbus,Lowndes,MS,South,33.496567,-88.428267,Monument,,United Daughters of the Confederacy,1912,2021,Relocated,0,Courthouse grounds,5/24/2021 12:00
2166,Confederate Soldier Monument II,No specific honoree,Oxford,Lafayette,MS,South,34.365324,-89.535085,Monument,,United Daughters of the Confederacy,1906,2020,Relocated,0,College,7/14/2020 12:00
817,Confederate Soldiers Monument,No specific honoree,Tarboro,Edgecombe,NC,South,35.900452,-77.535971,Monument,,United Daughters of the Confederacy,1904,2020,Relocated,0,,8/29/2020 12:00
859,Confederate Soldiers Monument,No specific honoree,Warrenton,Warren,NC,South,36.398428,-78.155431,Monument,,United Daughters of the Confederacy; Sons of Warren,1913,2020,Relocated,0,Courthouse grounds,6/24/2020 12:00
813,Confederate Soldiers Monument - Fame,No specific honoree,Salisbury,Rowan,NC,South,35.668405,-80.471085,Monument,,United Daughters of the Confederacy,1909,2020,Relocated,0,,7/7/2020 12:00
805,Confederate Soldiers Monument,No specific honoree,Louisburg,Franklin,NC,South,36.104217,-78.2973,Monument,,United Daughters of the Confederacy,1914,2020,Relocated,0,,6/23/2020 12:00
824,George Davis Statue,George Davis,Wilmington,New Hanover,NC,South,34.235576,-77.945759,Monument,,United Daughters of the Confederacy,1911,2020,Relocated,0,,8/15/2020 12:00
85,Confederate Veterans Memorial,No specific honoree,Huntsville,Madison,AL,South,34.730297,-86.585074,Monument,,United Daughters of the Confederacy,1905,2020,Relocated,0,Courthouse grounds,10/23/2020 12:00
1862,Joseph E. Johnston Statue,Joseph Eggleston Johnston,Dalton,Whitfield,GA,South,34.771523,-84.968101,Monument,,United Daughters of the Confederacy,1912,2021,Relocated,0,,2/6/2021 12:00
371,Confederate War Memorial,No specific honoree,Douglasville,Douglas,GA,South,33.744983,-84.730717,Monument,,United Daughters of the Confederacy,1914,2020,Relocated,0,Courthouse grounds,11/5/2020 12:00
60,Admiral Raphael Semmes Statue,Raphael Semmes,Mobile,Mobile,AL,South,30.690331,-88.039952,Monument,,Unknown,1900,2020,Relocated,0,,6/15/2020 12:00
126,Bentonville Confederate Monument,No specific honoree,Bentonville,Benton,AR,South,36.372647,-94.208469,Monument,,United Daughters of the Confederacy,1908,2020,Relocated,0,,9/2/2020 12:00
5539,Confederate Monument,,Bartow,Polk,FL,Not Applicable,27.896438,-81.842972,Monument,,,1982,2021,Relocated,0,,10/31/2021 12:00
5058,Maryland State House Plaque,No specific honoree,Baltimore,Baltimore,MD,Not Applicable,38.97908,-76.49105,Other,Plaque,Maryland Civil War Centennial Commission,1964,2019,Removed,0,,10/12/2019 12:00
5060,Confederate Flag,No specific honoree,Vincennes,Knox,IN,Not Applicable,38.676892,-87.526809,Other,Flag,Unknown,,2019,Removed,0,Courthouse grounds,8/14/2019 12:00
208,Confederate Monument,No specific honoree,Pensacola,Escambia,FL,South,30.419883,-87.217,Monument,,Ladies Confederate Memorial Association,1891,2020,Removed,0,,10/26/2020 12:00
210,Confederate Monument,No specific honoree,St. Augustine,St. Johns,FL,South,29.892467,-81.312033,Monument,,Ladies Memorial Association,1872,2020,Removed,0,,9/9/2020 12:00
220,Confederate Monument,No specific honoree,Quincy,Gadsden,FL,South,30.588833,-84.576433,Monument,,Memorial Association of Gadsden County,1884,2020,Removed,0,Courthouse grounds,6/11/2020 12:00
2088,Terminus of the Stonewall Jackson Memorial Highway Marker,"Thomas Jonathan ""Stonewall"" Jackson",St. Petersburg,Pinellas,FL,South,27.77125,-82.632117,Monument,,United Daughters of the Confederacy,1939,2017,Removed,0,,8/15/2017 0:00
2081,Robert E. Lee Monument,Robert E. Lee,Fort Myers,Lee,FL,South,26.6434,-81.87185,Monument,,United Daughters of the Confederacy,1966,2022,Removed,0,,1/13/2022 12:00
221,Confederate Soldiers Monument,No specific honoree,Tampa,Hillsborough,FL,South,27.949383,-82.454717,Monument,,United Daughters of the Confederacy; citizens of Tampa,1911,2017,Removed,0,Courthouse grounds,9/7/2017 0:00
222,"""Old Joe"" Confederate Monument",No specific honoree,Gainesville,Alachua,FL,South,29.651422,-82.324713,Monument,,United Daughters of the Confederacy,1904,2017,Removed,0,Government Office Grounds,8/14/2017 0:00
